location,date,age_group_min,age_group_max,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
Israel,2021-07-07,60,69,90.6,86.8,
Israel,2021-07-07,70,79,95.3,92.7,
Israel,2021-07-07,80,89,93.8,91.1,
Israel,2021-07-07,90,99,93.1,89.6,
Israel,2021-07-08,12,15,,,
Israel,2021-07-08,16,19,,,
Israel,2021-07-08,20,29,78.4,71.7,
Israel,2021-07-08,30,39,82.8,77.2,
Israel,2021-07-08,40,49,86.0,80.7,
Israel,2021-07-08,5,11,,,
Israel,2021-07-08,50,59,89.4,84.3,
Israel,2021-07-08,60,69,90.7,86.8,
Israel,2021-07-08,70,79,95.3,92.7,
Israel,2021-07-08,80,89,93.8,91.1,
Israel,2021-07-08,90,99,93.2,89.6,
Israel,2021-07-09,12,15,,,
Israel,2021-07-09,16,19,,,
Israel,2021-07-09,20,29,78.4,71.7,
Israel,2021-07-09,30,39,82.8,77.2,
Israel,2021-07-09,40,49,86.0,80.7,
Israel,2021-07-09,5,11,,,
Israel,2021-07-09,50,59,89.4,84.3,
Israel,2021-07-09,60,69,90.7,86.8,
Israel,2021-07-09,70,79,95.4,92.7,
Israel,2021-07-09,80,89,93.8,91.1,
Israel,2021-07-09,90,99,93.2,89.6,
Israel,2021-07-10,12,15,,,
Israel,2021-07-10,16,19,,,
Israel,2021-07-10,20,29,78.4,71.7,
Israel,2021-07-10,30,39,82.9,77.2,
Israel,2021-07-10,40,49,86.0,80.7,
Israel,2021-07-10,5,11,,,
Israel,2021-07-10,50,59,89.4,84.3,
Israel,2021-07-10,60,69,90.7,86.8,
Israel,2021-07-10,70,79,95.4,92.7,
Israel,2021-07-10,80,89,93.8,91.1,
Israel,2021-07-10,90,99,93.2,89.6,
Israel,2021-07-11,12,15,,,
Israel,2021-07-11,16,19,,,
Israel,2021-07-11,20,29,78.5,71.7,
Israel,2021-07-11,30,39,82.9,77.2,
Israel,2021-07-11,40,49,86.1,80.7,
Israel,2021-07-11,5,11,,,
Israel,2021-07-11,50,59,89.4,84.3,
Israel,2021-07-11,60,69,90.7,86.8,
Israel,2021-07-11,70,79,95.4,92.7,
Israel,2021-07-11,80,89,93.8,91.1,
Israel,2021-07-11,90,99,93.2,89.6,
Israel,2021-07-12,12,15,,,
Israel,2021-07-12,16,19,,,
Israel,2021-07-12,20,29,78.5,71.7,
Israel,2021-07-12,30,39,82.9,77.2,
Israel,2021-07-12,40,49,86.1,80.7,
Israel,2021-07-12,5,11,,,
Israel,2021-07-12,50,59,89.4,84.3,
Israel,2021-07-12,60,69,90.7,86.8,
Israel,2021-07-12,70,79,95.4,92.7,
Israel,2021-07-12,80,89,93.8,91.1,
Israel,2021-07-12,90,99,93.2,89.6,
Israel,2021-07-13,12,15,,,
Israel,2021-07-13,16,19,,,
Israel,2021-07-13,20,29,78.5,71.8,
Israel,2021-07-13,30,39,82.9,77.3,
Israel,2021-07-13,40,49,86.1,80.8,
Israel,2021-07-13,5,11,,,
Israel,2021-07-13,50,59,89.5,84.3,
Israel,2021-07-13,60,69,90.7,86.8,
Israel,2021-07-13,70,79,95.4,92.7,
Israel,2021-07-13,80,89,93.9,91.1,
Israel,2021-07-13,90,99,93.2,89.6,
Israel,2021-07-14,12,15,,,
Israel,2021-07-14,16,19,,,
Israel,2021-07-14,20,29,78.6,71.8,
Israel,2021-07-14,30,39,82.9,77.3,
Israel,2021-07-14,40,49,86.1,80.8,
Israel,2021-07-14,5,11,,,
Israel,2021-07-14,50,59,89.5,84.3,
Israel,2021-07-14,60,69,90.7,86.8,
Israel,2021-07-14,70,79,95.4,92.7,
Israel,2021-07-14,80,89,93.9,91.1,
Israel,2021-07-14,90,99,93.2,89.6,
Israel,2021-07-15,12,15,,,
Israel,2021-07-15,16,19,,,
Israel,2021-07-15,20,29,78.6,71.8,
Israel,2021-07-15,30,39,83.0,77.3,
Israel,2021-07-15,40,49,86.1,80.8,
Israel,2021-07-15,5,11,,,
Israel,2021-07-15,50,59,89.5,84.3,
Israel,2021-07-15,60,69,90.8,86.8,
Israel,2021-07-15,70,79,95.4,92.7,
Israel,2021-07-15,80,89,93.9,91.1,
Israel,2021-07-15,90,99,93.2,89.6,
Israel,2021-07-16,12,15,,,
Israel,2021-07-16,16,19,,,
Israel,2021-07-16,20,29,78.6,71.8,
Israel,2021-07-16,30,39,83.0,77.3,
Israel,2021-07-16,40,49,86.1,80.8,
Israel,2021-07-16,5,11,,,
Israel,2021-07-16,50,59,89.5,84.3,
Israel,2021-07-16,60,69,90.8,86.8,
Israel,2021-07-16,70,79,95.4,92.7,
Israel,2021-07-16,80,89,93.9,91.1,
Israel,2021-07-16,90,99,93.2,89.6,
Israel,2021-07-17,12,15,,,
Israel,2021-07-17,16,19,,,
Israel,2021-07-17,20,29,78.6,71.8,
Israel,2021-07-17,30,39,83.0,77.3,
Israel,2021-07-17,40,49,86.1,80.8,
Israel,2021-07-17,5,11,,,
Israel,2021-07-17,50,59,89.5,84.3,
Israel,2021-07-17,60,69,90.8,86.8,
Israel,2021-07-17,70,79,95.4,92.7,
Israel,2021-07-17,80,89,93.9,91.1,
Israel,2021-07-17,90,99,93.2,89.6,
Israel,2021-07-18,12,15,,,
Israel,2021-07-18,16,19,,,
Israel,2021-07-18,20,29,78.7,71.8,
Israel,2021-07-18,30,39,83.0,77.3,
Israel,2021-07-18,40,49,86.2,80.8,
Israel,2021-07-18,5,11,,,
Israel,2021-07-18,50,59,89.5,84.3,
Israel,2021-07-18,60,69,90.8,86.8,
Israel,2021-07-18,70,79,95.4,92.7,
Israel,2021-07-18,80,89,93.9,91.1,
Israel,2021-07-18,90,99,93.2,89.6,
Israel,2021-07-19,12,15,,,
Israel,2021-07-19,16,19,,,
Israel,2021-07-19,20,29,78.7,71.9,
Israel,2021-07-19,30,39,83.0,77.4,
Israel,2021-07-19,40,49,86.2,80.8,
Israel,2021-07-19,5,11,,,
Israel,2021-07-19,50,59,89.5,84.4,
Israel,2021-07-19,60,69,90.8,86.8,
Israel,2021-07-19,70,79,95.4,92.7,
Israel,2021-07-19,80,89,93.9,91.2,
Israel,2021-07-19,90,99,93.2,89.7,
Israel,2021-07-20,12,15,,,
Israel,2021-07-20,16,19,,,
Israel,2021-07-20,20,29,78.7,71.9,
Israel,2021-07-20,30,39,83.1,77.4,
Israel,2021-07-20,40,49,86.2,80.9,
Israel,2021-07-20,5,11,,,
Israel,2021-07-20,50,59,89.5,84.4,
Israel,2021-07-20,60,69,90.8,86.9,
Israel,2021-07-20,70,79,95.4,92.8,
Israel,2021-07-20,80,89,93.9,91.2,
Israel,2021-07-20,90,99,93.3,89.7,
Israel,2021-07-21,12,15,,,
Israel,2021-07-21,16,19,,,
Israel,2021-07-21,20,29,78.7,71.9,
Israel,2021-07-21,30,39,83.1,77.4,
Israel,2021-07-21,40,49,86.2,80.9,
Israel,2021-07-21,5,11,,,
Israel,2021-07-21,50,59,89.6,84.4,
Israel,2021-07-21,60,69,90.8,86.9,
Israel,2021-07-21,70,79,95.4,92.8,
Israel,2021-07-21,80,89,93.9,91.2,
Israel,2021-07-21,90,99,93.3,89.7,
Israel,2021-07-22,12,15,,,
Israel,2021-07-22,16,19,,,
Israel,2021-07-22,20,29,78.8,71.9,
Israel,2021-07-22,30,39,83.1,77.4,
Israel,2021-07-22,40,49,86.2,80.9,
Israel,2021-07-22,5,11,,,
Israel,2021-07-22,50,59,89.6,84.4,
Israel,2021-07-22,60,69,90.8,86.9,
Israel,2021-07-22,70,79,95.4,92.8,
Israel,2021-07-22,80,89,93.9,91.2,
Israel,2021-07-22,90,99,93.3,89.7,
Israel,2021-07-23,12,15,,,
Israel,2021-07-23,16,19,,,
Israel,2021-07-23,20,29,78.8,72.0,
Israel,2021-07-23,30,39,83.1,77.5,
Israel,2021-07-23,40,49,86.2,80.9,
Israel,2021-07-23,5,11,,,
Israel,2021-07-23,50,59,89.6,84.4,
Israel,2021-07-23,60,69,90.8,86.9,
Israel,2021-07-23,70,79,95.4,92.8,
Israel,2021-07-23,80,89,93.9,91.2,
Israel,2021-07-23,90,99,93.3,89.7,
Israel,2021-07-24,12,15,,,
Israel,2021-07-24,16,19,,,
Israel,2021-07-24,20,29,78.8,72.0,
Israel,2021-07-24,30,39,83.1,77.5,
Israel,2021-07-24,40,49,86.2,80.9,
Israel,2021-07-24,5,11,,,
Israel,2021-07-24,50,59,89.6,84.4,
Israel,2021-07-24,60,69,90.8,86.9,
Israel,2021-07-24,70,79,95.4,92.8,
Israel,2021-07-24,80,89,93.9,91.2,
Israel,2021-07-24,90,99,93.3,89.7,
Israel,2021-07-25,12,15,,,
Israel,2021-07-25,16,19,,,
Israel,2021-07-25,20,29,78.8,72.0,
Israel,2021-07-25,30,39,83.1,77.5,
Israel,2021-07-25,40,49,86.3,80.9,
Israel,2021-07-25,5,11,,,
Israel,2021-07-25,50,59,89.6,84.4,
Israel,2021-07-25,60,69,90.8,86.9,
Israel,2021-07-25,70,79,95.5,92.8,
Israel,2021-07-25,80,89,93.9,91.2,
Israel,2021-07-25,90,99,93.3,89.8,
Israel,2021-07-26,12,15,,,
Israel,2021-07-26,16,19,,,
Israel,2021-07-26,20,29,78.9,72.0,
Israel,2021-07-26,30,39,83.2,77.5,
Israel,2021-07-26,40,49,86.3,81.0,
Israel,2021-07-26,5,11,,,
Israel,2021-07-26,50,59,89.6,84.5,
Israel,2021-07-26,60,69,90.8,86.9,
Israel,2021-07-26,70,79,95.5,92.8,
Israel,2021-07-26,80,89,94.0,91.3,
Israel,2021-07-26,90,99,93.3,89.8,
Israel,2021-07-27,12,15,,,
Israel,2021-07-27,16,19,,,
Israel,2021-07-27,20,29,78.9,72.1,
Israel,2021-07-27,30,39,83.2,77.6,
Israel,2021-07-27,40,49,86.3,81.0,
Israel,2021-07-27,5,11,,,
Israel,2021-07-27,50,59,89.6,84.5,
Israel,2021-07-27,60,69,90.9,86.9,
Israel,2021-07-27,70,79,95.5,92.8,
Israel,2021-07-27,80,89,94.0,91.3,
Israel,2021-07-27,90,99,93.4,89.8,
Israel,2021-07-28,12,15,,,
Israel,2021-07-28,16,19,,,
Israel,2021-07-28,20,29,79.0,72.1,
Israel,2021-07-28,30,39,83.3,77.6,
Israel,2021-07-28,40,49,86.3,81.0,
Israel,2021-07-28,5,11,,,
Israel,2021-07-28,50,59,89.7,84.5,
Israel,2021-07-28,60,69,90.9,87.0,
Israel,2021-07-28,70,79,95.5,92.9,
Israel,2021-07-28,80,89,94.0,91.3,
Israel,2021-07-28,90,99,93.4,89.9,
Israel,2021-07-29,12,15,,,
Israel,2021-07-29,16,19,,,
Israel,2021-07-29,20,29,79.0,72.1,
Israel,2021-07-29,30,39,83.3,77.6,
Israel,2021-07-29,40,49,86.4,81.0,
Israel,2021-07-29,5,11,,,
Israel,2021-07-29,50,59,89.7,84.5,
Israel,2021-07-29,60,69,90.9,87.0,
Israel,2021-07-29,70,79,95.5,92.9,
Israel,2021-07-29,80,89,94.0,91.3,
Israel,2021-07-29,90,99,93.4,89.9,
Israel,2021-07-30,12,15,,,
Israel,2021-07-30,16,19,,,
Israel,2021-07-30,20,29,79.0,72.2,
Israel,2021-07-30,30,39,83.3,77.7,
Israel,2021-07-30,40,49,86.4,81.1,
Israel,2021-07-30,5,11,,,
Israel,2021-07-30,50,59,89.7,84.5,
Israel,2021-07-30,60,69,90.9,87.0,
Israel,2021-07-30,70,79,95.5,92.9,
Israel,2021-07-30,80,89,94.0,91.3,
Israel,2021-07-30,90,99,93.4,89.9,
Israel,2021-07-31,12,15,,,
Israel,2021-07-31,16,19,,,
Israel,2021-07-31,20,29,79.0,72.2,
Israel,2021-07-31,30,39,83.3,77.7,
Israel,2021-07-31,40,49,86.4,81.1,
Israel,2021-07-31,5,11,,,
Israel,2021-07-31,50,59,89.7,84.5,
Israel,2021-07-31,60,69,90.9,87.0,
Israel,2021-07-31,70,79,95.5,92.9,
Israel,2021-07-31,80,89,94.0,91.3,
Israel,2021-07-31,90,99,93.4,89.9,
Israel,2021-08-01,12,15,,,
Israel,2021-08-01,16,19,,,
Israel,2021-08-01,20,29,79.1,72.2,
Israel,2021-08-01,30,39,83.3,77.7,
Israel,2021-08-01,40,49,86.4,81.1,
Israel,2021-08-01,5,11,,,
Israel,2021-08-01,50,59,89.7,84.6,
Israel,2021-08-01,60,69,90.9,87.0,
Israel,2021-08-01,70,79,95.5,92.9,
Israel,2021-08-01,80,89,94.0,91.3,
Israel,2021-08-01,90,99,93.5,90.0,
Israel,2021-08-02,12,15,,,
Israel,2021-08-02,16,19,,,
Israel,2021-08-02,20,29,79.1,72.2,
Israel,2021-08-02,30,39,83.4,77.7,
Israel,2021-08-02,40,49,86.4,81.1,
Israel,2021-08-02,5,11,,,
Israel,2021-08-02,50,59,89.7,84.6,
Israel,2021-08-02,60,69,90.9,87.0,
Israel,2021-08-02,70,79,95.5,92.9,
Israel,2021-08-02,80,89,94.1,91.4,
Israel,2021-08-02,90,99,93.5,90.0,
Israel,2021-08-03,12,15,,,
Israel,2021-08-03,16,19,,,
Israel,2021-08-03,20,29,79.1,72.2,
Israel,2021-08-03,30,39,83.4,77.7,
Israel,2021-08-03,40,49,86.4,81.1,
Israel,2021-08-03,5,11,,,
Israel,2021-08-03,50,59,89.7,84.6,
Israel,2021-08-03,60,69,90.9,87.0,
Israel,2021-08-03,70,79,95.5,92.9,
Israel,2021-08-03,80,89,94.1,91.4,
Israel,2021-08-03,90,99,93.5,90.0,
Israel,2021-08-04,12,15,,,
Israel,2021-08-04,16,19,,,
Israel,2021-08-04,20,29,79.1,72.2,
Israel,2021-08-04,30,39,83.4,77.7,
Israel,2021-08-04,40,49,86.4,81.1,
Israel,2021-08-04,5,11,,,
Israel,2021-08-04,50,59,89.7,84.6,
Israel,2021-08-04,60,69,90.9,87.1,
Israel,2021-08-04,70,79,95.6,93.0,
Israel,2021-08-04,80,89,94.1,91.4,
Israel,2021-08-04,90,99,93.5,90.1,
Israel,2021-08-05,12,15,,,
Israel,2021-08-05,16,19,,,
Israel,2021-08-05,20,29,79.2,72.3,0.0
Israel,2021-08-05,30,39,83.4,77.8,0.0
Israel,2021-08-05,40,49,86.5,81.1,0.1
Israel,2021-08-05,5,11,,,
Israel,2021-08-05,50,59,89.8,84.6,0.2
Israel,2021-08-05,60,69,91.0,87.1,17.7
Israel,2021-08-05,70,79,95.6,93.0,27.9
Israel,2021-08-05,80,89,94.1,91.4,24.9
Israel,2021-08-05,90,99,93.6,90.1,23.2
Israel,2021-08-06,12,15,,,
Israel,2021-08-06,16,19,,,
Israel,2021-08-06,20,29,79.2,72.3,0.0
Israel,2021-08-06,30,39,83.4,77.8,0.0
Israel,2021-08-06,40,49,86.5,81.1,0.1
Israel,2021-08-06,5,11,,,
Israel,2021-08-06,50,59,89.8,84.6,0.2
Israel,2021-08-06,60,69,91.0,87.1,20.9
Israel,2021-08-06,70,79,95.6,93.0,31.9
Israel,2021-08-06,80,89,94.1,91.5,28.3
Israel,2021-08-06,90,99,93.6,90.1,26.1
Israel,2021-08-07,12,15,,,
Israel,2021-08-07,16,19,,,
Israel,2021-08-07,20,29,79.2,72.3,0.0
Israel,2021-08-07,30,39,83.4,77.8,0.0
Israel,2021-08-07,40,49,86.5,81.1,0.1
Israel,2021-08-07,5,11,,,
Israel,2021-08-07,50,59,89.8,84.6,0.2
Israel,2021-08-07,60,69,91.0,87.1,22.5
Israel,2021-08-07,70,79,95.6,93.0,34.1
Israel,2021-08-07,80,89,94.1,91.5,30.1
Israel,2021-08-07,90,99,93.6,90.1,27.5
Israel,2021-08-08,12,15,,,
Israel,2021-08-08,16,19,,,
Israel,2021-08-08,20,29,79.2,72.3,0.0
Israel,2021-08-08,30,39,83.5,77.8,0.0
Israel,2021-08-08,40,49,86.5,81.1,0.1
Israel,2021-08-08,5,11,,,
Israel,2021-08-08,50,59,89.8,84.6,0.3
Israel,2021-08-08,60,69,91.0,87.2,26.4
Israel,2021-08-08,70,79,95.6,93.0,39.7
Israel,2021-08-08,80,89,94.2,91.5,35.5
Israel,2021-08-08,90,99,93.6,90.2,32.3
Israel,2021-08-09,12,15,34.7,26.2,0.0
Israel,2021-08-09,16,19,77.2,68.0,0.0
Israel,2021-08-09,20,29,79.3,72.4,0.0
Israel,2021-08-09,30,39,83.5,77.8,0.0
Israel,2021-08-09,40,49,86.6,81.2,0.1
Israel,2021-08-09,5,11,,,
Israel,2021-08-09,50,59,89.8,84.6,0.4
Israel,2021-08-09,60,69,91.0,87.2,31.2
Israel,2021-08-09,70,79,95.6,93.1,46.1
Israel,2021-08-09,80,89,94.2,91.5,41.3
Israel,2021-08-09,90,99,93.7,90.2,37.7
Israel,2021-08-10,12,15,35.0,26.3,0.0
Israel,2021-08-10,16,19,77.3,68.1,0.0
Israel,2021-08-10,20,29,79.3,72.4,0.0
Israel,2021-08-10,30,39,83.5,77.9,0.0
Israel,2021-08-10,40,49,86.6,81.2,0.2
Israel,2021-08-10,5,11,,,
Israel,2021-08-10,50,59,89.8,84.7,0.4
Israel,2021-08-10,60,69,91.0,87.2,33.6
Israel,2021-08-10,70,79,95.7,93.1,49.4
Israel,2021-08-10,80,89,94.2,91.6,44.7
Israel,2021-08-10,90,99,93.7,90.3,40.5
Israel,2021-08-11,12,15,35.6,26.6,0.0
Israel,2021-08-11,16,19,77.5,68.2,0.0
Israel,2021-08-11,20,29,79.4,72.4,0.0
Israel,2021-08-11,30,39,83.6,77.9,0.1
Israel,2021-08-11,40,49,86.6,81.2,0.2
Israel,2021-08-11,5,11,,,
Israel,2021-08-11,50,59,89.9,84.7,0.6
Israel,2021-08-11,60,69,91.1,87.3,39.1
Israel,2021-08-11,70,79,95.7,93.2,56.3
Israel,2021-08-11,80,89,94.2,91.6,51.4
Israel,2021-08-11,90,99,93.8,90.3,46.7
Israel,2021-08-12,12,15,36.2,26.8,0.0
Israel,2021-08-12,16,19,77.6,68.2,0.0
Israel,2021-08-12,20,29,79.4,72.4,0.0
Israel,2021-08-12,30,39,83.6,77.9,0.1
Israel,2021-08-12,40,49,86.7,81.2,0.3
Israel,2021-08-12,5,11,,,
Israel,2021-08-12,50,59,89.9,84.7,0.7
Israel,2021-08-12,60,69,91.1,87.3,42.7
Israel,2021-08-12,70,79,95.7,93.2,60.5
Israel,2021-08-12,80,89,94.3,91.6,55.7
Israel,2021-08-12,90,99,93.8,90.3,50.8
Israel,2021-08-13,12,15,36.6,26.9,0.0
Israel,2021-08-13,16,19,77.7,68.3,0.0
Israel,2021-08-13,20,29,79.4,72.4,0.0
Israel,2021-08-13,30,39,83.7,77.9,0.1
Israel,2021-08-13,40,49,86.7,81.2,0.3
Israel,2021-08-13,5,11,,,
Israel,2021-08-13,50,59,89.9,84.7,2.5
Israel,2021-08-13,60,69,91.1,87.3,44.5
Israel,2021-08-13,70,79,95.7,93.2,62.1
Israel,2021-08-13,80,89,94.3,91.7,57.3
Israel,2021-08-13,90,99,93.8,90.3,52.4
Israel,2021-08-14,12,15,36.8,27.0,0.0
Israel,2021-08-14,16,19,77.8,68.3,0.0
Israel,2021-08-14,20,29,79.5,72.5,0.0
Israel,2021-08-14,30,39,83.7,77.9,0.1
Israel,2021-08-14,40,49,86.7,81.3,0.3
Israel,2021-08-14,5,11,,,
Israel,2021-08-14,50,59,90.0,84.7,5.7
Israel,2021-08-14,60,69,91.1,87.3,45.8
Israel,2021-08-14,70,79,95.7,93.2,63.3
Israel,2021-08-14,80,89,94.3,91.7,58.5
Israel,2021-08-14,90,99,93.9,90.3,53.5
Israel,2021-08-15,12,15,37.4,27.3,0.0
Israel,2021-08-15,16,19,78.0,68.4,0.0
Israel,2021-08-15,20,29,79.5,72.5,0.0
Israel,2021-08-15,30,39,83.7,78.0,0.2
Israel,2021-08-15,40,49,86.7,81.3,0.6
Israel,2021-08-15,5,11,,,
Israel,2021-08-15,50,59,90.0,84.8,11.5
Israel,2021-08-15,60,69,91.2,87.4,48.7
Israel,2021-08-15,70,79,95.8,93.3,66.0
Israel,2021-08-15,80,89,94.3,91.7,61.3
Israel,2021-08-15,90,99,93.9,90.4,56.2
Israel,2021-08-16,12,15,37.9,27.6,0.0
Israel,2021-08-16,16,19,78.1,68.5,0.0
Israel,2021-08-16,20,29,79.6,72.5,0.0
Israel,2021-08-16,30,39,83.8,78.0,0.4
Israel,2021-08-16,40,49,86.8,81.3,0.9
Israel,2021-08-16,5,11,,,
Israel,2021-08-16,50,59,90.1,84.9,17.0
Israel,2021-08-16,60,69,91.2,87.4,51.2
Israel,2021-08-16,70,79,95.8,93.3,68.4
Israel,2021-08-16,80,89,94.4,91.7,64.0
Israel,2021-08-16,90,99,93.9,90.4,58.7
Israel,2021-08-17,12,15,38.5,27.9,0.0
Israel,2021-08-17,16,19,78.3,68.6,0.0
Israel,2021-08-17,20,29,79.6,72.6,0.0
Israel,2021-08-17,30,39,83.8,78.0,0.5
Israel,2021-08-17,40,49,86.8,81.3,1.2
Israel,2021-08-17,5,11,,,
Israel,2021-08-17,50,59,90.1,84.9,21.9
Israel,2021-08-17,60,69,91.2,87.5,53.4
Israel,2021-08-17,70,79,95.9,93.3,70.5
Israel,2021-08-17,80,89,94.4,91.8,66.1
Israel,2021-08-17,90,99,94.0,90.5,60.8
Israel,2021-08-18,12,15,38.9,28.1,0.0
Israel,2021-08-18,16,19,78.4,68.7,0.0
Israel,2021-08-18,20,29,79.6,72.6,0.1
Israel,2021-08-18,30,39,83.9,78.0,0.7
Israel,2021-08-18,40,49,86.8,81.3,1.5
Israel,2021-08-18,5,11,,,
Israel,2021-08-18,50,59,90.1,85.0,24.8
Israel,2021-08-18,60,69,91.3,87.5,54.8
Israel,2021-08-18,70,79,95.9,93.4,71.8
Israel,2021-08-18,80,89,94.4,91.8,67.5
Israel,2021-08-18,90,99,94.0,90.5,62.3
Israel,2021-08-19,12,15,40.0,28.6,0.0
Israel,2021-08-19,16,19,78.8,68.8,0.0
Israel,2021-08-19,20,29,79.7,72.6,0.1
Israel,2021-08-19,30,39,84.0,78.1,0.9
Israel,2021-08-19,40,49,86.9,81.4,1.9
Israel,2021-08-19,5,11,,,
Israel,2021-08-19,50,59,90.2,85.0,30.1
Israel,2021-08-19,60,69,91.3,87.5,57.2
Israel,2021-08-19,70,79,95.9,93.4,73.7
Israel,2021-08-19,80,89,94.5,91.8,69.5
Israel,2021-08-19,90,99,94.0,90.5,64.3
Israel,2021-08-20,12,15,40.4,28.7,0.0
Israel,2021-08-20,16,19,78.9,68.9,0.0
Israel,2021-08-20,20,29,79.8,72.6,0.1
Israel,2021-08-20,30,39,84.0,78.1,1.0
Israel,2021-08-20,40,49,87.0,81.4,4.2
Israel,2021-08-20,5,11,,,
Israel,2021-08-20,50,59,90.3,85.1,32.7
Israel,2021-08-20,60,69,91.3,87.6,58.1
Israel,2021-08-20,70,79,95.9,93.4,74.3
Israel,2021-08-20,80,89,94.5,91.8,70.1
Israel,2021-08-20,90,99,94.1,90.5,64.8
Israel,2021-08-21,12,15,40.7,28.8,0.0
Israel,2021-08-21,16,19,79.0,68.9,0.0
Israel,2021-08-21,20,29,79.8,72.7,0.1
Israel,2021-08-21,30,39,84.0,78.1,1.1
Israel,2021-08-21,40,49,87.0,81.4,7.0
Israel,2021-08-21,5,11,,,
Israel,2021-08-21,50,59,90.3,85.1,34.1
Israel,2021-08-21,60,69,91.4,87.6,58.6
Israel,2021-08-21,70,79,95.9,93.4,74.6
Israel,2021-08-21,80,89,94.5,91.8,70.4
Israel,2021-08-21,90,99,94.1,90.5,65.1
Israel,2021-08-22,12,15,41.4,29.1,0.0
Israel,2021-08-22,16,19,79.2,69.0,0.0
Israel,2021-08-22,20,29,79.8,72.7,0.2
Israel,2021-08-22,30,39,84.1,78.1,1.5
Israel,2021-08-22,40,49,87.0,81.5,10.9
Israel,2021-08-22,5,11,,,
Israel,2021-08-22,50,59,90.3,85.2,36.5
Israel,2021-08-22,60,69,91.4,87.6,59.7
Israel,2021-08-22,70,79,96.0,93.4,75.6
Israel,2021-08-22,80,89,94.5,91.9,71.4
Israel,2021-08-22,90,99,94.1,90.5,66.0
Israel,2021-08-23,12,15,42.1,29.4,0.0
Israel,2021-08-23,16,19,79.5,69.1,0.1
Israel,2021-08-23,20,29,79.9,72.7,0.4
Israel,2021-08-23,30,39,84.1,78.2,2.1
Israel,2021-08-23,40,49,87.1,81.5,14.6
Israel,2021-08-23,5,11,,,
Israel,2021-08-23,50,59,90.4,85.2,39.0
Israel,2021-08-23,60,69,91.4,87.6,60.9
Israel,2021-08-23,70,79,96.0,93.5,76.6
Israel,2021-08-23,80,89,94.6,91.9,72.5
Israel,2021-08-23,90,99,94.1,90.6,67.1
Israel,2021-08-24,12,15,43.4,29.7,0.0
Israel,2021-08-24,16,19,79.9,69.2,0.1
Israel,2021-08-24,20,29,80.0,72.8,0.8
Israel,2021-08-24,30,39,84.2,78.2,3.8
Israel,2021-08-24,40,49,87.2,81.6,19.4
Israel,2021-08-24,5,11,,,
Israel,2021-08-24,50,59,90.5,85.3,41.9
Israel,2021-08-24,60,69,91.5,87.7,62.3
Israel,2021-08-24,70,79,96.0,93.5,77.8
Israel,2021-08-24,80,89,94.6,91.9,73.6
Israel,2021-08-24,90,99,94.2,90.6,68.4
Israel,2021-08-25,12,15,43.8,29.9,0.0
Israel,2021-08-25,16,19,80.0,69.2,0.1
Israel,2021-08-25,20,29,80.1,72.8,1.0
Israel,2021-08-25,30,39,84.3,78.2,5.6
Israel,2021-08-25,40,49,87.3,81.6,21.3
Israel,2021-08-25,5,11,,,
Israel,2021-08-25,50,59,90.5,85.3,43.0
Israel,2021-08-25,60,69,91.5,87.7,62.8
Israel,2021-08-25,70,79,96.1,93.5,78.3
Israel,2021-08-25,80,89,94.6,91.9,74.2
Israel,2021-08-25,90,99,94.2,90.6,69.1
Israel,2021-08-26,12,15,44.8,30.4,0.0
Israel,2021-08-26,16,19,80.4,69.4,0.2
Israel,2021-08-26,20,29,80.2,72.8,1.4
Israel,2021-08-26,30,39,84.4,78.3,9.6
Israel,2021-08-26,40,49,87.4,81.7,25.5
Israel,2021-08-26,5,11,,,
Israel,2021-08-26,50,59,90.6,85.4,45.6
Israel,2021-08-26,60,69,91.5,87.7,64.0
Israel,2021-08-26,70,79,96.1,93.6,79.1
Israel,2021-08-26,80,89,94.7,92.0,75.1
Israel,2021-08-26,90,99,94.2,90.6,69.9
Israel,2021-08-27,12,15,45.1,30.5,0.0
Israel,2021-08-27,16,19,80.5,69.4,0.2
Israel,2021-08-27,20,29,80.2,72.8,1.5
Israel,2021-08-27,30,39,84.5,78.3,11.1
Israel,2021-08-27,40,49,87.4,81.7,27.3
Israel,2021-08-27,5,11,,,
Israel,2021-08-27,50,59,90.6,85.4,46.5
Israel,2021-08-27,60,69,91.6,87.7,64.4
Israel,2021-08-27,70,79,96.1,93.6,79.3
Israel,2021-08-27,80,89,94.7,92.0,75.3
Israel,2021-08-27,90,99,94.2,90.6,70.1
Israel,2021-08-28,12,15,45.5,30.6,0.0
Israel,2021-08-28,16,19,80.6,69.5,0.3
Israel,2021-08-28,20,29,80.2,72.9,1.6
Israel,2021-08-28,30,39,84.5,78.3,12.3
Israel,2021-08-28,40,49,87.5,81.7,28.5
Israel,2021-08-28,5,11,,,
Israel,2021-08-28,50,59,90.6,85.4,47.2
Israel,2021-08-28,60,69,91.6,87.8,64.6
Israel,2021-08-28,70,79,96.1,93.6,79.5
Israel,2021-08-28,80,89,94.7,92.0,75.4
Israel,2021-08-28,90,99,94.3,90.6,70.2
Israel,2021-08-29,12,15,46.3,31.1,0.0
Israel,2021-08-29,16,19,80.9,69.6,0.5
Israel,2021-08-29,20,29,80.3,72.9,2.2
Israel,2021-08-29,30,39,84.6,78.4,14.5
